Date,Close
10/5/15,89.39
10/6/15,90.05
10/7/15,90.06
10/8/15,91.38
10/9/15,90.87
10/12/15,89.86
10/13/15,87.31
10/14/15,87.27
10/15/15,88.5
10/16/15,88.65
10/19/15,88.78
10/20/15,89.02
10/21/15,90.01
10/22/15,92.32
10/23/15,93.64
10/26/15,92.29
10/27/15,91.55
10/28/15,93.34
10/29/15,92.06
10/30/15,92.79
11/2/15,94.11
11/3/15,95.11
11/4/15,95.57
11/5/15,95.21
11/6/15,96.33
11/9/15,95.72
11/10/15,93.52
11/11/15,93.95
11/12/15,92.77
11/13/15,91.4
11/16/15,92.29
11/17/15,91.98
11/18/15,93.15
11/19/15,93.28
11/20/15,91.44
11/23/15,90.27
11/24/15,90.33
11/25/15,90.97
11/27/15,92.49
11/30/15,92.72
12/1/15,93.24
12/2/15,92.32
12/3/15,90.97
12/4/15,92
12/7/15,91.32
12/8/15,90.52
12/9/15,89.87
12/10/15,89.15
12/11/15,87.28
12/14/15,86.46
12/15/15,88.84
12/16/15,89.36
12/17/15,87.93
12/18/15,87.42
12/21/15,89.23
12/22/15,90.4
12/23/15,91.32
12/24/15,91.44
12/28/15,91.57
12/29/15,91.92
12/30/15,91.34
12/31/15,88.77
1/4/16,87.3
1/5/16,86.42
1/6/16,84.61
1/7/16,82.49
1/8/16,80.28
1/11/16,82.31
1/12/16,82.65
1/13/16,80.01
1/14/16,82.9
1/15/16,77.47
1/19/16,80.32
1/20/16,85.26
1/21/16,87.36
1/22/16,90.36
1/25/16,89.72
1/26/16,90.19
1/27/16,89.71
1/28/16,89.81
1/29/16,91.84
2/1/16,92.24
2/2/16,88.51
2/3/16,90.98
2/4/16,91.47
2/5/16,88.36
2/8/16,86.36
2/9/16,84.97
2/10/16,81.74
2/11/16,81.81
2/12/16,82.04
2/16/16,83.98
2/17/16,86.28
2/18/16,85.92
2/19/16,88.01
2/22/16,87.92
2/23/16,88.58
2/24/16,89.21
2/25/16,89.92
2/26/16,90.82
2/29/16,91.02
3/1/16,93.79
3/2/16,93.34
3/3/16,94.7
3/4/16,95.35
3/7/16,96.04
3/8/16,93.79
3/9/16,94.11
3/10/16,95.94
3/11/16,97.75
3/14/16,96.99
3/15/16,96.59
3/16/16,97.28
3/17/16,97.76
3/18/16,97.98
3/21/16,97.82
3/22/16,98.24
3/23/16,97.71
3/24/16,96.93
3/28/16,97.47
3/29/16,100.03
3/30/16,101.15
3/31/16,100.39
4/1/16,100.57
4/4/16,101.63
4/5/16,99.52
4/6/16,101.1
4/7/16,100.09
4/8/16,100.65
4/11/16,100.25
4/12/16,100.85
4/13/16,102.05
4/14/16,100.37
4/15/16,99.55
4/18/16,99.23
4/19/16,99.75
4/20/16,96.43
4/21/16,95.82
4/22/16,95.87
4/25/16,96.13
4/26/16,96.41
4/27/16,99.24
4/28/16,98.01
4/29/16,96.6
5/2/16,97.46
5/3/16,94.42
5/4/16,93.78
5/5/16,92.9
5/6/16,92.33
5/9/16,92.99
