Date,Close
1/16/2015,38.61
1/20/2015,38.39
1/21/2015,39.31
1/22/2015,40.32
1/23/2015,40.26
1/26/2015,41.31
1/27/2015,41.2
1/28/2015,39.87
1/29/2015,41.04
1/30/2015,40.72
2/2/2015,42.19
2/3/2015,43.67
2/4/2015,43.71
2/5/2015,44.2
2/6/2015,43.47
2/9/2015,43.5
2/10/2015,43.26
2/11/2015,42.56
2/12/2015,40.58
2/13/2015,40.75
2/17/2015,40.87
2/18/2015,40.89
2/19/2015,42.34
2/20/2015,43.42
2/23/2015,41.47
2/24/2015,40.82
2/25/2015,40.75
2/26/2015,41.44
2/27/2015,40.67
3/2/2015,39.47
3/3/2015,39.91
3/4/2015,40.49
3/5/2015,40.13
3/6/2015,38.78
3/9/2015,38.18
3/10/2015,38.06
3/11/2015,38.75
3/12/2015,38.21
3/13/2015,37.74
3/16/2015,39.14
3/17/2015,38.95
3/18/2015,40.14
3/19/2015,39.13
3/20/2015,39.62
3/23/2015,39.93
3/24/2015,40.34
3/25/2015,38.86
3/26/2015,38.08
3/27/2015,37
3/30/2015,38.11
3/31/2015,37.75
4/1/2015,37.52
4/2/2015,38.2
4/6/2015,40.62
4/7/2015,40.65
4/8/2015,41.53
4/9/2015,42.02
4/10/2015,42.18
4/13/2015,41.96
4/14/2015,41.49
4/15/2015,41.57
4/16/2015,41.34
4/17/2015,41.36
4/20/2015,41.05
4/21/2015,41.88
4/22/2015,43.89
4/23/2015,43.72
4/24/2015,43.69
4/27/2015,46.31
4/28/2015,46.1
4/29/2015,46.49
4/30/2015,45.21
5/1/2015,45.21
5/4/2015,46.1
5/5/2015,46.59
5/6/2015,46.09
5/7/2015,47.36
5/8/2015,47.32
5/11/2015,47.9
5/12/2015,48.95
5/13/2015,48.64
5/14/2015,48.82
5/15/2015,49.77
5/18/2015,49.75
5/19/2015,49.43
5/20/2015,48.87
5/21/2015,49.12
5/22/2015,49.55
5/26/2015,49.49
5/27/2015,49.49
5/28/2015,50.29
5/29/2015,50.16
6/1/2015,49.89
6/2/2015,49.67
6/3/2015,49.8
6/4/2015,49.18
6/5/2015,49.83
6/8/2015,51.26
6/9/2015,51.2
6/10/2015,50.14
6/11/2015,50.28
6/12/2015,50.14
6/15/2015,50.08
6/16/2015,50.62
6/17/2015,52.08
6/18/2015,52.38
6/19/2015,52.5
6/22/2015,51.96
6/23/2015,53.53
6/24/2015,53.03
6/25/2015,53.76
6/26/2015,53.42
6/29/2015,52.4
6/30/2015,53.65
7/1/2015,53.83
7/2/2015,56
7/6/2015,55.94
7/7/2015,53.58
7/8/2015,50.99
7/9/2015,51.58
7/10/2015,51.83
7/13/2015,52.43
7/14/2015,53.13
7/15/2015,52.63
7/16/2015,53.34
7/17/2015,54.93
7/20/2015,56.45
7/21/2015,53.35
7/22/2015,53.57
7/23/2015,53.44
7/24/2015,53.08
7/27/2015,50.6
7/28/2015,52.96
7/29/2015,52.76
7/30/2015,53.36
7/31/2015,53.23
8/3/2015,52
8/4/2015,53.26
8/5/2015,54.03
8/6/2015,49.23
8/7/2015,48.5
8/10/2015,48.23
8/11/2015,47.47
8/12/2015,47.63
8/13/2015,48.5
8/14/2015,48.63
8/17/2015,51
8/18/2015,52.14
8/19/2015,51.05
8/20/2015,48.44
8/21/2015,46.15
8/24/2015,43.77
8/25/2015,44.01
8/26/2015,44.97
8/27/2015,48.6
8/28/2015,49.7
8/31/2015,49.81
